Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
===
Beam search k=1, segment=20, cooldown=20
Seed: 42
Target steps: 1160
Effective total steps: 1160
Segment steps: 20
Cooldown steps: 20
Initial LR_MULTs: (0.5, 0.75, 1.0, 1.25, 1.5, 1.75, 2.0)
Child LR factors: (0.8, 1.0, 1.2)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_sizes': (256, 256, 256, 2048, 256, 256, 256, 2048)}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.107668e+08
Device batch size: 64
Gradient accumulation steps: 1
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
---
Round 1/58: fixed steps 1-20, cooldown scoring steps 21-40
  candidate 1/7 | parent_step=0 | LR_MULT=0.5

    step 0001/1160 | LR_MULT 0.5 | loss 9.011397 | avg3 9.011397 | dt 10546ms | tok/sec 12,428 | mfu 0.3% | epoch 1    
    step 1088/1100 | LR_MULT 0.0202662 | loss 2.973636 | avg3 3.005277 | dt 235ms | tok/sec 558,413 | mfu 11.9% | epoch 1    
    step 1089/1100 | LR_MULT 0.0185773 | loss 3.014097 | avg3 3.009847 | dt 233ms | tok/sec 562,831 | mfu 12.0% | epoch 1    
    step 1090/1100 | LR_MULT 0.0168885 | loss 3.108462 | avg3 3.032065 | dt 233ms | tok/sec 561,661 | mfu 12.0% | epoch 1    
    step 1091/1100 | LR_MULT 0.0151996 | loss 3.028600 | avg3 3.050386 | dt 232ms | tok/sec 565,640 | mfu 12.0% | epoch 1    
    step 1092/1100 | LR_MULT 0.0135108 | loss 2.991930 | avg3 3.042997 | dt 235ms | tok/sec 558,080 | mfu 11.9% | epoch 1    
    step 1093/1100 | LR_MULT 0.0118219 | loss 2.948883 | avg3 2.989804 | dt 234ms | tok/sec 560,719 | mfu 11.9% | epoch 1    
    step 1094/1100 | LR_MULT 0.0101331 | loss 3.025961 | avg3 2.988924 | dt 232ms | tok/sec 564,679 | mfu 12.0% | epoch 1    
    step 1095/1100 | LR_MULT 0.00844425 | loss 3.053970 | avg3 3.009604 | dt 233ms | tok/sec 561,687 | mfu 12.0% | epoch 1    
    step 1096/1100 | LR_MULT 0.0067554 | loss 3.006431 | avg3 3.028787 | dt 233ms | tok/sec 563,471 | mfu 12.0% | epoch 1    
    step 1097/1100 | LR_MULT 0.00506655 | loss 3.047810 | avg3 3.036070 | dt 236ms | tok/sec 555,907 | mfu 11.8% | epoch 1    
    step 1098/1100 | LR_MULT 0.0033777 | loss 3.035939 | avg3 3.030060 | dt 232ms | tok/sec 564,531 | mfu 12.0% | epoch 1    
    step 1099/1100 | LR_MULT 0.00168885 | loss 3.001280 | avg3 3.028343 | dt 234ms | tok/sec 560,378 | mfu 11.9% | epoch 1    
    step 1100/1100 | LR_MULT 0 | loss 3.021998 | avg3 3.019739 | dt 232ms | tok/sec 564,250 | mfu 12.0% | epoch 1    
    avg_loss=3.019739 | discarded
  survivors:
    #1: avg_loss=3.019125, LR_MULT=0.056295, path=round_21_cand_001_step_1050_lr_0.056294995.pt
---
Round 22/23: fixed steps 1051-1100, cooldown scoring steps 1101-1150
  candidate 1/3 | parent_step=1050 | LR_MULT=0.045036

    step 1051/1150 | LR_MULT 0.045036 | loss 2.989150 | avg3 2.989150 | dt 290ms | tok/sec 451,865 | mfu 9.6% | epoch 1    
    step 1052/1150 | LR_MULT 0.045036 | loss 2.908327 | avg3 2.948738 | dt 230ms | tok/sec 569,216 | mfu 12.1% | epoch 1    
    step 1053/1150 | LR_MULT 0.045036 | loss 3.067761 | avg3 2.988413 | dt 229ms | tok/sec 571,756 | mfu 12.2% | epoch 1    
    step 1054/1150 | LR_MULT 0.045036 | loss 2.937812 | avg3 2.971300 | dt 230ms | tok/sec 569,463 | mfu 12.1% | epoch 1    
    step 1055/1150 | LR_MULT 0.045036 | loss 3.047932 | avg3 3.017835 | dt 232ms | tok/sec 565,568 | mfu 12.0% | epoch 1    
    step 1056/1150 | LR_MULT 0.045036 | loss 3.018911 | avg3 3.001551 | dt 230ms | tok/sec 569,589 | mfu 12.1% | epoch 1    
    step 1057/1150 | LR_MULT 0.045036 | loss 3.000909 | avg3 3.022584 | dt 231ms | tok/sec 566,444 | mfu 12.1% | epoch 1    
    step 1058/1150 | LR_MULT 0.045036 | loss 2.973871 | avg3 2.997897 | dt 230ms | tok/sec 568,764 | mfu 12.1% | epoch 1    
    step 1059/1150 | LR_MULT 0.045036 | loss 3.063679 | avg3 3.012820 | dt 231ms | tok/sec 566,246 | mfu 12.1% | epoch 1    
    step 1060/1150 | LR_MULT 0.045036 | loss 2.957863 | avg3 2.998471 | dt 231ms | tok/sec 568,327 | mfu 12.1% | epoch 1    
    step 1061/1150 | LR_MULT 0.045036 | loss 3.002898 | avg3 3.008147 | dt 231ms | tok/sec 568,233 | mfu 12.1% | epoch 1    
    step 1062/1150 | LR_MULT 0.045036 | loss 2.980436 | avg3 2.980399 | dt 231ms | tok/sec 566,455 | mfu 12.1% | epoch 1    
    step 1063/1150 | LR_MULT 0.045036 | loss 2.957485 | avg3 2.980273 | dt 230ms | tok/sec 568,700 | mfu 12.1% | epoch 1    
    step 1064/1150 | LR_MULT 0.045036 | loss 2.984610 | avg3 2.974177 | dt 231ms | tok/sec 566,242 | mfu 12.1% | epoch 1    
    step 1065/1150 | LR_MULT 0.045036 | loss 2.982489 | avg3 2.974861 | dt 232ms | tok/sec 565,080 | mfu 12.0% | epoch 1    
    step 1066/1150 | LR_MULT 0.045036 | loss 2.998697 | avg3 2.988598 | dt 229ms | tok/sec 571,354 | mfu 12.2% | epoch 1    
    step 1067/1150 | LR_MULT 0.045036 | loss 2.987765 | avg3 2.989650 | dt 231ms | tok/sec 566,890 | mfu 12.1% | epoch 1    
    step 1068/1150 | LR_MULT 0.045036 | loss 2.940153 | avg3 2.975538 | dt 231ms | tok/sec 567,733 | mfu 12.1% | epoch 1    
    step 1069/1150 | LR_MULT 0.045036 | loss 3.028818 | avg3 2.985579 | dt 232ms | tok/sec 565,563 | mfu 12.0% | epoch 1    
    step 1070/1150 | LR_MULT 0.045036 | loss 2.982077 | avg3 2.983683 | dt 232ms | tok/sec 565,152 | mfu 12.0% | epoch 1    
    step 1071/1150 | LR_MULT 0.045036 | loss 3.059030 | avg3 3.023308 | dt 232ms | tok/sec 564,948 | mfu 12.0% | epoch 1    
    step 1072/1150 | LR_MULT 0.045036 | loss 2.963425 | avg3 3.001511 | dt 231ms | tok/sec 567,717 | mfu 12.1% | epoch 1    
    step 1073/1150 | LR_MULT 0.045036 | loss 3.020028 | avg3 3.014161 | dt 230ms | tok/sec 569,074 | mfu 12.1% | epoch 1    
    step 1074/1150 | LR_MULT 0.045036 | loss 2.996952 | avg3 2.993468 | dt 240ms | tok/sec 545,815 | mfu 11.6% | epoch 1    
    step 1075/1150 | LR_MULT 0.045036 | loss 3.050697 | avg3 3.022559 | dt 232ms | tok/sec 564,720 | mfu 12.0% | epoch 1    
    step 1076/1150 | LR_MULT 0.045036 | loss 3.044892 | avg3 3.030847 | dt 231ms | tok/sec 567,577 | mfu 12.1% | epoch 1    
    step 1077/1150 | LR_MULT 0.045036 | loss 3.034094 | avg3 3.043228 | dt 232ms | tok/sec 565,308 | mfu 12.0% | epoch 1    
    step 1078/1150 | LR_MULT 0.045036 | loss 2.889763 | avg3 2.989583 | dt 232ms | tok/sec 564,149 | mfu 12.0% | epoch 1    
    step 1079/1150 | LR_MULT 0.045036 | loss 3.001294 | avg3 2.975050 | dt 232ms | tok/sec 565,244 | mfu 12.0% | epoch 1    
    step 1080/1150 | LR_MULT 0.045036 | loss 2.989383 | avg3 2.960146 | dt 231ms | tok/sec 568,448 | mfu 12.1% | epoch 1    
    step 1081/1150 | LR_MULT 0.045036 | loss 2.958806 | avg3 2.983161 | dt 232ms | tok/sec 564,346 | mfu 12.0% | epoch 1    
    step 1082/1150 | LR_MULT 0.045036 | loss 2.978734 | avg3 2.975641 | dt 232ms | tok/sec 565,264 | mfu 12.0% | epoch 1    
    step 1083/1150 | LR_MULT 0.045036 | loss 3.042779 | avg3 2.993440 | dt 231ms | tok/sec 566,802 | mfu 12.1% | epoch 1    
    step 1084/1150 | LR_MULT 0.045036 | loss 3.062158 | avg3 3.027890 | dt 232ms | tok/sec 565,092 | mfu 12.0% | epoch 1    
    step 1085/1150 | LR_MULT 0.045036 | loss 3.064580 | avg3 3.056506 | dt 231ms | tok/sec 566,304 | mfu 12.1% | epoch 1    
    step 1086/1150 | LR_MULT 0.045036 | loss 3.013546 | avg3 3.046762 | dt 232ms | tok/sec 564,497 | mfu 12.0% | epoch 1    
    step 1087/1150 | LR_MULT 0.045036 | loss 3.024400 | avg3 3.034175 | dt 231ms | tok/sec 567,029 | mfu 12.1% | epoch 1    
    step 1088/1150 | LR_MULT 0.045036 | loss 3.034004 | avg3 3.023983 | dt 232ms | tok/sec 564,475 | mfu 12.0% | epoch 1    
    step 1089/1150 | LR_MULT 0.045036 | loss 2.974007 | avg3 3.010804 | dt 232ms | tok/sec 565,959 | mfu 12.1% | epoch 1    
    step 1090/1150 | LR_MULT 0.045036 | loss 2.962084 | avg3 2.990032 | dt 231ms | tok/sec 566,419 | mfu 12.1% | epoch 1    
    step 1091/1150 | LR_MULT 0.045036 | loss 3.103164 | avg3 3.013085 | dt 232ms | tok/sec 564,353 | mfu 12.0% | epoch 1    
    step 1092/1150 | LR_MULT 0.045036 | loss 2.997525 | avg3 3.020924 | dt 231ms | tok/sec 566,475 | mfu 12.1% | epoch 1    
    step 1093/1150 | LR_MULT 0.045036 | loss 3.052012 | avg3 3.050900 | dt 232ms | tok/sec 565,173 | mfu 12.0% | epoch 1    
    step 1094/1150 | LR_MULT 0.045036 | loss 2.934646 | avg3 2.994728 | dt 232ms | tok/sec 565,301 | mfu 12.0% | epoch 1    
    step 1095/1150 | LR_MULT 0.045036 | loss 3.086491 | avg3 3.024383 | dt 232ms | tok/sec 565,644 | mfu 12.0% | epoch 1    
    step 1096/1150 | LR_MULT 0.045036 | loss 2.964215 | avg3 2.995117 | dt 232ms | tok/sec 565,430 | mfu 12.0% | epoch 1    
    step 1097/1150 | LR_MULT 0.045036 | loss 2.911959 | avg3 2.987555 | dt 233ms | tok/sec 562,156 | mfu 12.0% | epoch 1    
    step 1098/1150 | LR_MULT 0.045036 | loss 2.987259 | avg3 2.954478 | dt 231ms | tok/sec 566,377 | mfu 12.1% | epoch 1    
    step 1099/1150 | LR_MULT 0.045036 | loss 2.934769 | avg3 2.944662 | dt 232ms | tok/sec 564,951 | mfu 12.0% | epoch 1    
    step 1100/1150 | LR_MULT 0.045036 | loss 3.006839 | avg3 2.976289 | dt 232ms | tok/sec 566,180 | mfu 12.1% | epoch 1    
    cooldown scoring | steps 1101-1150 | base LR_MULT=0.045036

    step 1101/1150 | LR_MULT 0.0441353 | loss 2.945824 | avg3 2.945824 | dt 228ms | tok/sec 573,893 | mfu 12.2% | epoch 1    
    step 1102/1150 | LR_MULT 0.0432346 | loss 3.023312 | avg3 2.984568 | dt 231ms | tok/sec 566,988 | mfu 12.1% | epoch 1    
    step 1103/1150 | LR_MULT 0.0423338 | loss 2.920832 | avg3 2.963323 | dt 232ms | tok/sec 565,402 | mfu 12.0% | epoch 1    
    step 1104/1150 | LR_MULT 0.0414331 | loss 2.968481 | avg3 2.970875 | dt 233ms | tok/sec 561,753 | mfu 12.0% | epoch 1    
    step 1105/1150 | LR_MULT 0.0405324 | loss 3.070211 | avg3 2.986508 | dt 232ms | tok/sec 564,324 | mfu 12.0% | epoch 1    
    step 1106/1150 | LR_MULT 0.0396317 | loss 3.026488 | avg3 3.021727 | dt 231ms | tok/sec 568,528 | mfu 12.1% | epoch 1    
    step 1107/1150 | LR_MULT 0.038731 | loss 3.028599 | avg3 3.041766 | dt 233ms | tok/sec 563,726 | mfu 12.0% | epoch 1    
    step 1108/1150 | LR_MULT 0.0378302 | loss 3.073452 | avg3 3.042846 | dt 231ms | tok/sec 568,560 | mfu 12.1% | epoch 1    
    step 1109/1150 | LR_MULT 0.0369295 | loss 2.926466 | avg3 3.009506 | dt 234ms | tok/sec 559,773 | mfu 11.9% | epoch 1    
    step 1110/1150 | LR_MULT 0.0360288 | loss 2.999782 | avg3 2.999900 | dt 232ms | tok/sec 565,021 | mfu 12.0% | epoch 1    
    step 1111/1150 | LR_MULT 0.0351281 | loss 2.960131 | avg3 2.962126 | dt 232ms | tok/sec 565,395 | mfu 12.0% | epoch 1    
    step 1112/1150 | LR_MULT 0.0342274 | loss 2.963893 | avg3 2.974602 | dt 231ms | tok/sec 567,533 | mfu 12.1% | epoch 1    
    step 1113/1150 | LR_MULT 0.0333266 | loss 3.008524 | avg3 2.977516 | dt 234ms | tok/sec 560,477 | mfu 11.9% | epoch 1    
    step 1114/1150 | LR_MULT 0.0324259 | loss 3.014345 | avg3 2.995587 | dt 233ms | tok/sec 562,774 | mfu 12.0% | epoch 1    
    step 1115/1150 | LR_MULT 0.0315252 | loss 3.048606 | avg3 3.023825 | dt 232ms | tok/sec 564,631 | mfu 12.0% | epoch 1    
    step 1116/1150 | LR_MULT 0.0306245 | loss 2.978854 | avg3 3.013935 | dt 232ms | tok/sec 565,823 | mfu 12.1% | epoch 1    
    step 1117/1150 | LR_MULT 0.0297238 | loss 2.956257 | avg3 2.994572 | dt 234ms | tok/sec 560,605 | mfu 11.9% | epoch 1    
    step 1118/1150 | LR_MULT 0.028823 | loss 3.029578 | avg3 2.988230 | dt 234ms | tok/sec 560,658 | mfu 11.9% | epoch 1    
    step 1119/1150 | LR_MULT 0.0279223 | loss 3.039306 | avg3 3.008380 | dt 232ms | tok/sec 564,104 | mfu 12.0% | epoch 1    
    step 1120/1150 | LR_MULT 0.0270216 | loss 3.029014 | avg3 3.032633 | dt 233ms | tok/sec 562,706 | mfu 12.0% | epoch 1    
    step 1121/1150 | LR_MULT 0.0261209 | loss 2.951096 | avg3 3.006472 | dt 232ms | tok/sec 565,738 | mfu 12.1% | epoch 1    
    step 1122/1150 | LR_MULT 0.0252202 | loss 3.003015 | avg3 2.994375 | dt 233ms | tok/sec 561,858 | mfu 12.0% | epoch 1    
    step 1123/1150 | LR_MULT 0.0243194 | loss 3.076878 | avg3 3.010329 | dt 232ms | tok/sec 564,968 | mfu 12.0% | epoch 1    
    step 1124/1150 | LR_MULT 0.0234187 | loss 3.011256 | avg3 3.030383 | dt 233ms | tok/sec 563,390 | mfu 12.0% | epoch 1    
    step 1125/1150 | LR_MULT 0.022518 | loss 2.964940 | avg3 3.017691 | dt 233ms | tok/sec 563,566 | mfu 12.0% | epoch 1    
    step 1126/1150 | LR_MULT 0.0216173 | loss 2.960350 | avg3 2.978849 | dt 232ms | tok/sec 564,355 | mfu 12.0% | epoch 1    
    step 1127/1150 | LR_MULT 0.0207166 | loss 2.945523 | avg3 2.956938 | dt 232ms | tok/sec 564,857 | mfu 12.0% | epoch 1    
    step 1128/1150 | LR_MULT 0.0198158 | loss 2.990668 | avg3 2.965514 | dt 234ms | tok/sec 559,079 | mfu 11.9% | epoch 1    
    step 1129/1150 | LR_MULT 0.0189151 | loss 2.993702 | avg3 2.976631 | dt 232ms | tok/sec 565,624 | mfu 12.0% | epoch 1    
    step 1130/1150 | LR_MULT 0.0180144 | loss 2.973440 | avg3 2.985937 | dt 232ms | tok/sec 564,585 | mfu 12.0% | epoch 1    
    step 1131/1150 | LR_MULT 0.0171137 | loss 3.141803 | avg3 3.036315 | dt 232ms | tok/sec 565,740 | mfu 12.1% | epoch 1    
    step 1132/1150 | LR_MULT 0.016213 | loss 2.949285 | avg3 3.021509 | dt 235ms | tok/sec 558,432 | mfu 11.9% | epoch 1    
    step 1133/1150 | LR_MULT 0.0153122 | loss 2.980177 | avg3 3.023755 | dt 233ms | tok/sec 562,837 | mfu 12.0% | epoch 1    
    step 1134/1150 | LR_MULT 0.0144115 | loss 2.995466 | avg3 2.974976 | dt 234ms | tok/sec 561,131 | mfu 12.0% | epoch 1    
    step 1135/1150 | LR_MULT 0.0135108 | loss 2.978122 | avg3 2.984588 | dt 232ms | tok/sec 563,840 | mfu 12.0% | epoch 1    
    step 1136/1150 | LR_MULT 0.0126101 | loss 3.033633 | avg3 3.002407 | dt 232ms | tok/sec 564,030 | mfu 12.0% | epoch 1    
    step 1137/1150 | LR_MULT 0.0117094 | loss 3.041034 | avg3 3.017596 | dt 233ms | tok/sec 561,338 | mfu 12.0% | epoch 1    
    step 1138/1150 | LR_MULT 0.0108086 | loss 2.964717 | avg3 3.013128 | dt 234ms | tok/sec 561,199 | mfu 12.0% | epoch 1    
    step 1139/1150 | LR_MULT 0.00990792 | loss 2.945709 | avg3 2.983820 | dt 234ms | tok/sec 561,238 | mfu 12.0% | epoch 1    
    step 1140/1150 | LR_MULT 0.0090072 | loss 3.044987 | avg3 2.985138 | dt 234ms | tok/sec 561,237 | mfu 12.0% | epoch 1    
    step 1141/1150 | LR_MULT 0.00810648 | loss 3.034056 | avg3 3.008251 | dt 232ms | tok/sec 565,946 | mfu 12.1% | epoch 1    
    step 1142/1150 | LR_MULT 0.00720576 | loss 3.022235 | avg3 3.033759 | dt 233ms | tok/sec 561,712 | mfu 12.0% | epoch 1    
    step 1143/1150 | LR_MULT 0.00630504 | loss 2.982325 | avg3 3.012872 | dt 233ms | tok/sec 563,324 | mfu 12.0% | epoch 1    
    step 1144/1150 | LR_MULT 0.00540432 | loss 2.922628 | avg3 2.975729 | dt 234ms | tok/sec 559,181 | mfu 11.9% | epoch 1    
    step 1145/1150 | LR_MULT 0.0045036 | loss 2.992227 | avg3 2.965727 | dt 232ms | tok/sec 563,897 | mfu 12.0% | epoch 1    
    step 1146/1150 | LR_MULT 0.00360288 | loss 3.044846 | avg3 2.986567 | dt 234ms | tok/sec 559,777 | mfu 11.9% | epoch 1    
    step 1147/1150 | LR_MULT 0.00270216 | loss 2.989895 | avg3 3.008989 | dt 232ms | tok/sec 564,849 | mfu 12.0% | epoch 1    
    step 1148/1150 | LR_MULT 0.00180144 | loss 3.033847 | avg3 3.022863 | dt 234ms | tok/sec 559,551 | mfu 11.9% | epoch 1    
    step 1149/1150 | LR_MULT 0.00090072 | loss 2.874062 | avg3 2.965935 | dt 233ms | tok/sec 562,724 | mfu 12.0% | epoch 1    
    step 1150/1150 | LR_MULT 0 | loss 2.975163 | avg3 2.961024 | dt 234ms | tok/sec 561,179 | mfu 12.0% | epoch 1    
    avg_loss=2.961024 | kept
  candidate 2/3 | parent_step=1050 | LR_MULT=0.056295

    step 1051/1150 | LR_MULT 0.056295 | loss 2.989150 | avg3 2.989150 | dt 228ms | tok/sec 574,914 | mfu 12.2% | epoch 1    
    step 1052/1150 | LR_MULT 0.056295 | loss 2.908367 | avg3 2.948758 | dt 233ms | tok/sec 562,250 | mfu 12.0% | epoch 1    
    step 1053/1150 | LR_MULT 0.056295 | loss 3.067681 | avg3 2.988399 | dt 232ms | tok/sec 565,008 | mfu 12.0% | epoch 1    
    step 1054/1150 | LR_MULT 0.056295 | loss 2.937786 | avg3 2.971278 | dt 235ms | tok/sec 557,437 | mfu 11.9% | epoch 1    
    step 1055/1150 | LR_MULT 0.056295 | loss 3.047891 | avg3 3.017786 | dt 233ms | tok/sec 562,355 | mfu 12.0% | epoch 1    
    step 1056/1150 | LR_MULT 0.056295 | loss 3.019011 | avg3 3.001563 | dt 232ms | tok/sec 564,875 | mfu 12.0% | epoch 1    
    step 1057/1150 | LR_MULT 0.056295 | loss 3.001066 | avg3 3.022656 | dt 232ms | tok/sec 565,774 | mfu 12.1% | epoch 1    
    step 1058/1150 | LR_MULT 0.056295 | loss 2.973972 | avg3 2.998017 | dt 234ms | tok/sec 560,695 | mfu 11.9% | epoch 1    
    step 1059/1150 | LR_MULT 0.056295 | loss 3.063757 | avg3 3.012932 | dt 232ms | tok/sec 564,111 | mfu 12.0% | epoch 1    
    step 1060/1150 | LR_MULT 0.056295 | loss 2.958101 | avg3 2.998610 | dt 233ms | tok/sec 561,514 | mfu 12.0% | epoch 1    
    step 1061/1150 | LR_MULT 0.056295 | loss 3.003079 | avg3 3.008312 | dt 232ms | tok/sec 565,695 | mfu 12.0% | epoch 1    
    step 1062/1150 | LR_MULT 0.056295 | loss 2.980579 | avg3 2.980586 | dt 233ms | tok/sec 562,301 | mfu 12.0% | epoch 1    
    step 1063/1150 | LR_MULT 0.056295 | loss 2.957616 | avg3 2.980425 | dt 234ms | tok/sec 560,424 | mfu 11.9% | epoch 1    
    step 1064/1150 | LR_MULT 0.056295 | loss 2.984934 | avg3 2.974376 | dt 234ms | tok/sec 560,446 | mfu 11.9% | epoch 1    
    step 1065/1150 | LR_MULT 0.056295 | loss 2.982594 | avg3 2.975048 | dt 232ms | tok/sec 564,228 | mfu 12.0% | epoch 1    
    step 1066/1150 | LR_MULT 0.056295 | loss 2.999187 | avg3 2.988905 | dt 233ms | tok/sec 562,309 | mfu 12.0% | epoch 1    
    step 1067/1150 | LR_MULT 0.056295 | loss 2.988023 | avg3 2.989935 | dt 233ms | tok/sec 562,893 | mfu 12.0% | epoch 1    
    step 1068/1150 | LR_MULT 0.056295 | loss 2.940530 | avg3 2.975914 | dt 232ms | tok/sec 564,195 | mfu 12.0% | epoch 1    
    step 1069/1150 | LR_MULT 0.056295 | loss 3.029159 | avg3 2.985904 | dt 233ms | tok/sec 561,786 | mfu 12.0% | epoch 1    
    step 1070/1150 | LR_MULT 0.056295 | loss 2.982553 | avg3 2.984081 | dt 234ms | tok/sec 561,280 | mfu 12.0% | epoch 1    
    step 1071/1150 | LR_MULT 0.056295 | loss 3.059425 | avg3 3.023712 | dt 233ms | tok/sec 561,832 | mfu 12.0% | epoch 1    
    step 1072/1150 | LR_MULT 0.056295 | loss 2.963829 | avg3 3.001936 | dt 235ms | tok/sec 558,612 | mfu 11.9% | epoch 1    
    step 1073/1150 | LR_MULT 0.056295 | loss 3.020578 | avg3 3.014611 | dt 231ms | tok/sec 566,864 | mfu 12.1% | epoch 1    
    step 1074/1150 | LR_MULT 0.056295 | loss 2.997362 | avg3 2.993923 | dt 234ms | tok/sec 560,997 | mfu 11.9% | epoch 1    
    step 1075/1150 | LR_MULT 0.056295 | loss 3.051172 | avg3 3.023037 | dt 233ms | tok/sec 563,003 | mfu 12.0% | epoch 1    
    step 1076/1150 | LR_MULT 0.056295 | loss 3.045345 | avg3 3.031293 | dt 234ms | tok/sec 559,039 | mfu 11.9% | epoch 1    
    step 1077/1150 | LR_MULT 0.056295 | loss 3.034499 | avg3 3.043672 | dt 233ms | tok/sec 563,462 | mfu 12.0% | epoch 1    
    step 1078/1150 | LR_MULT 0.056295 | loss 2.890049 | avg3 2.989964 | dt 235ms | tok/sec 558,555 | mfu 11.9% | epoch 1    
    step 1079/1150 | LR_MULT 0.056295 | loss 3.001860 | avg3 2.975469 | dt 233ms | tok/sec 562,319 | mfu 12.0% | epoch 1    
    step 1080/1150 | LR_MULT 0.056295 | loss 2.990001 | avg3 2.960637 | dt 230ms | tok/sec 569,225 | mfu 12.1% | epoch 1    
    step 1081/1150 | LR_MULT 0.056295 | loss 2.959204 | avg3 2.983689 | dt 233ms | tok/sec 562,779 | mfu 12.0% | epoch 1    
    step 1082/1150 | LR_MULT 0.056295 | loss 2.979240 | avg3 2.976149 | dt 234ms | tok/sec 560,465 | mfu 11.9% | epoch 1    
    step 1083/1150 | LR_MULT 0.056295 | loss 3.043247 | avg3 2.993897 | dt 234ms | tok/sec 559,397 | mfu 11.9% | epoch 1    
    step 1084/1150 | LR_MULT 0.056295 | loss 3.062766 | avg3 3.028418 | dt 232ms | tok/sec 564,861 | mfu 12.0% | epoch 1    
    step 1085/1150 | LR_MULT 0.056295 | loss 3.065244 | avg3 3.057086 | dt 233ms | tok/sec 562,713 | mfu 12.0% | epoch 1    
    step 1086/1150 | LR_MULT 0.056295 | loss 3.014126 | avg3 3.047379 | dt 233ms | tok/sec 562,941 | mfu 12.0% | epoch 1    
    step 1087/1150 | LR_MULT 0.056295 | loss 3.024959 | avg3 3.034776 | dt 234ms | tok/sec 560,632 | mfu 11.9% | epoch 1    
    step 1088/1150 | LR_MULT 0.056295 | loss 3.034545 | avg3 3.024543 | dt 231ms | tok/sec 566,219 | mfu 12.1% | epoch 1    
    step 1089/1150 | LR_MULT 0.056295 | loss 2.974675 | avg3 3.011393 | dt 233ms | tok/sec 563,165 | mfu 12.0% | epoch 1    
    step 1090/1150 | LR_MULT 0.056295 | loss 2.962624 | avg3 2.990615 | dt 232ms | tok/sec 565,851 | mfu 12.1% | epoch 1    
    step 1091/1150 | LR_MULT 0.056295 | loss 3.103697 | avg3 3.013666 | dt 235ms | tok/sec 558,579 | mfu 11.9% | epoch 1    
    step 1092/1150 | LR_MULT 0.056295 | loss 2.998174 | avg3 3.021499 | dt 233ms | tok/sec 563,165 | mfu 12.0% | epoch 1    
    step 1093/1150 | LR_MULT 0.056295 | loss 3.052801 | avg3 3.051558 | dt 232ms | tok/sec 563,828 | mfu 12.0% | epoch 1    
    step 1094/1150 | LR_MULT 0.056295 | loss 2.935253 | avg3 2.995409 | dt 233ms | tok/sec 562,957 | mfu 12.0% | epoch 1    
    step 1095/1150 | LR_MULT 0.056295 | loss 3.087106 | avg3 3.025053 | dt 233ms | tok/sec 562,359 | mfu 12.0% | epoch 1    
    step 1096/1150 | LR_MULT 0.056295 | loss 2.964842 | avg3 2.995734 | dt 232ms | tok/sec 564,365 | mfu 12.0% | epoch 1    
    step 1097/1150 | LR_MULT 0.056295 | loss 2.912338 | avg3 2.988095 | dt 234ms | tok/sec 559,604 | mfu 11.9% | epoch 1    
    step 1098/1150 | LR_MULT 0.056295 | loss 2.987951 | avg3 2.955044 | dt 231ms | tok/sec 567,530 | mfu 12.1% | epoch 1    
    step 1099/1150 | LR_MULT 0.056295 | loss 2.935362 | avg3 2.945217 | dt 234ms | tok/sec 560,447 | mfu 11.9% | epoch 1    
    step 1100/1150 | LR_MULT 0.056295 | loss 3.007348 | avg3 2.976887 | dt 232ms | tok/sec 563,901 | mfu 12.0% | epoch 1    
    cooldown scoring | steps 1101-1150 | base LR_MULT=0.056295

    step 1101/1150 | LR_MULT 0.0551691 | loss 2.946271 | avg3 2.946271 | dt 228ms | tok/sec 574,603 | mfu 12.2% | epoch 1    
    step 1102/1150 | LR_MULT 0.0540432 | loss 3.023896 | avg3 2.985083 | dt 232ms | tok/sec 565,024 | mfu 12.0% | epoch 1    
    step 1103/1150 | LR_MULT 0.0529173 | loss 2.921578 | avg3 2.963915 | dt 233ms | tok/sec 563,535 | mfu 12.0% | epoch 1    
    step 1104/1150 | LR_MULT 0.0517914 | loss 2.969106 | avg3 2.971526 | dt 234ms | tok/sec 559,850 | mfu 11.9% | epoch 1    
    step 1105/1150 | LR_MULT 0.0506655 | loss 3.070682 | avg3 2.987122 | dt 233ms | tok/sec 562,687 | mfu 12.0% | epoch 1    
    step 1106/1150 | LR_MULT 0.0495396 | loss 3.027096 | avg3 3.022294 | dt 233ms | tok/sec 562,808 | mfu 12.0% | epoch 1    
    step 1107/1150 | LR_MULT 0.0484137 | loss 3.029253 | avg3 3.042344 | dt 232ms | tok/sec 564,195 | mfu 12.0% | epoch 1    
    step 1108/1150 | LR_MULT 0.0472878 | loss 3.074244 | avg3 3.043531 | dt 232ms | tok/sec 565,586 | mfu 12.0% | epoch 1    
